order_id,order_date,customer_id,seller_id,order_status
1581,2022-09-04,17,59,Completed
1582,2022-01-30,488,85,Completed
1583,2022-12-27,272,16,Returned
1584,2022-03-28,363,56,Completed
1585,2023-02-11,515,56,Completed
1586,2022-02-24,452,35,Completed
1587,2022-02-20,665,49,Shipped
1588,2023-03-09,199,38,Completed
1589,2022-06-30,609,36,Completed
1590,2023-05-21,532,56,Completed
1591,2022-02-21,662,32,Pending
1592,2022-08-13,118,7,Returned
1593,2023-08-13,273,31,Completed
1594,2022-04-14,283,29,Returned
1595,2023-12-18,734,52,Completed
1596,2022-04-14,226,94,Cancelled
1597,2023-12-10,275,64,Completed
1598,2022-07-28,356,82,Completed
1599,2023-09-03,295,94,Completed
1600,2022-07-09,516,90,Completed
1601,2022-11-09,874,89,Completed
1602,2022-11-19,698,9,Completed
1603,2022-12-07,922,59,Completed
1604,2022-01-14,683,61,Completed
1605,2022-01-22,182,34,Returned
1606,2022-06-24,696,98,Returned
1607,2023-09-01,361,61,Completed
1608,2023-05-16,895,32,Completed
1609,2022-02-16,839,3,Completed
1610,2022-10-25,856,30,Completed
1611,2022-06-21,774,19,Cancelled
1612,2022-04-13,312,95,Completed
1613,2023-05-18,753,45,Pending
1614,2022-09-21,680,63,Completed
1615,2023-04-15,14,46,Completed
1616,2022-12-08,913,67,Cancelled
1617,2023-09-03,496,15,Completed
1618,2023-06-16,746,82,Completed
1619,2023-02-25,877,29,Shipped
1620,2022-05-26,366,64,Completed
1621,2023-08-15,759,90,Pending
1622,2023-01-04,212,96,Completed
1623,2023-01-22,655,14,Pending
1624,2023-10-04,696,70,Returned
1625,2023-04-06,982,68,Completed
1626,2023-11-27,358,43,Completed
1627,2023-03-04,968,36,Completed
1628,2022-02-12,594,67,Shipped
1629,2023-09-20,126,56,Cancelled
1630,2023-08-04,992,45,Completed
1631,2022-01-09,511,88,Completed
1632,2023-11-29,154,67,Pending
1633,2023-10-01,572,86,Completed
1634,2023-05-14,296,9,Cancelled
1635,2022-01-16,465,6,Completed
1636,2023-08-31,127,7,Completed
1637,2022-01-06,441,46,Shipped
1638,2022-01-01,52,33,Completed
1639,2022-10-18,805,65,Shipped
1640,2023-07-29,159,12,Shipped
1641,2022-05-27,751,26,Completed
1642,2022-03-24,298,29,Completed
1643,2022-12-30,255,87,Completed
1644,2023-03-09,409,13,Returned
1645,2022-11-06,612,40,Completed
1646,2023-03-23,696,42,Cancelled
1647,2022-05-23,700,99,Completed
1648,2022-05-19,427,71,Completed
1649,2022-11-09,88,39,Completed
1650,2023-10-06,473,70,Completed
1651,2023-03-24,99,18,Completed
1652,2023-12-12,321,65,Pending
1653,2023-12-31,367,60,Completed
1654,2023-04-23,431,53,Completed
1655,2023-07-27,28,99,Completed
1656,2022-05-24,630,39,Cancelled
1657,2023-08-18,525,48,Completed
1658,2023-07-11,922,73,Returned
1659,2022-02-24,774,51,Completed
1660,2023-11-18,7,60,Cancelled
1661,2023-06-15,472,7,Completed
1662,2022-10-04,850,84,Completed
1663,2023-09-01,100,38,Completed
1664,2023-12-09,340,8,Completed
1665,2023-08-22,691,66,Shipped
1666,2022-02-24,719,27,Completed
1667,2023-07-30,759,64,Completed
1668,2023-11-23,656,20,Completed
1669,2022-11-15,737,1,Cancelled
1670,2023-10-01,705,26,Completed
1671,2022-01-01,157,78,Returned
1672,2023-06-17,100,32,Completed
1673,2023-05-01,26,65,Completed
1674,2022-02-26,949,16,Completed
1675,2023-05-11,189,31,Cancelled
1676,2023-07-14,267,79,Shipped
1677,2023-11-05,632,16,Completed
1678,2023-10-14,23,24,Completed
1679,2023-11-05,247,22,Completed
1680,2023-12-18,560,26,Completed
1681,2022-10-24,297,86,Completed
1682,2023-08-26,505,48,Shipped
1683,2023-02-05,396,90,Cancelled
1684,2023-04-21,427,55,Completed
1685,2022-10-18,469,16,Completed
1686,2022-01-12,595,39,Completed
1687,2023-10-29,915,85,Completed
1688,2022-02-13,930,46,Pending
1689,2023-04-25,904,93,Completed
1690,2022-01-10,163,46,Completed
1691,2023-05-31,216,45,Returned
1692,2023-06-22,400,66,Completed
1693,2023-11-03,156,46,Shipped
1694,2023-07-31,348,59,Shipped
1695,2022-05-24,286,98,Shipped
1696,2023-02-08,70,83,Completed
1697,2023-04-29,621,85,Completed
1698,2023-12-27,950,65,Cancelled
1699,2023-06-23,266,17,Shipped
1700,2023-08-26,979,75,Completed
1701,2023-09-25,850,52,Completed
1702,2022-01-31,873,94,Completed
1703,2022-04-09,682,14,Completed
1704,2023-11-27,488,42,Shipped
1705,2022-08-31,108,23,Shipped
1706,2023-01-29,774,54,Returned
1707,2022-03-05,627,33,Completed
1708,2022-03-16,453,98,Completed
1709,2023-10-09,861,4,Returned
1710,2022-11-25,111,90,Completed
1711,2022-05-17,653,74,Completed
1712,2022-07-20,259,63,Completed
1713,2022-10-20,231,26,Shipped
1714,2023-03-21,834,68,Cancelled
1715,2022-07-16,89,75,Completed
1716,2023-11-16,99,27,Completed
1717,2022-05-24,915,1,Completed
1718,2023-02-22,582,70,Returned
1719,2022-12-15,190,88,Shipped
1720,2023-10-20,541,64,Completed
1721,2022-08-01,585,61,Completed
1722,2023-01-01,634,72,Returned
1723,2022-03-10,450,55,Completed
1724,2022-03-14,583,11,Completed
1725,2023-06-14,306,13,Completed
1726,2022-08-25,53,77,Completed
1727,2022-01-24,230,38,Returned
1728,2022-09-15,400,91,Completed
1729,2022-06-11,992,37,Completed
1730,2023-08-13,248,67,Pending
1731,2023-05-28,320,52,Completed
1732,2023-07-14,715,15,Completed
1733,2022-09-27,669,4,Completed
1734,2023-03-08,268,26,Completed
1735,2022-03-02,143,27,Completed
1736,2022-12-04,947,97,Shipped
1737,2022-03-05,242,64,Completed
1738,2023-08-01,927,79,Shipped
1739,2022-02-06,355,10,Pending
1740,2023-09-05,758,79,Returned
1741,2023-07-19,491,17,Completed
1742,2022-02-12,107,5,Completed
1743,2022-08-19,666,45,Completed
1744,2022-11-07,801,30,Completed
1745,2022-02-26,27,100,Cancelled
1746,2022-07-20,548,78,Returned
1747,2023-11-30,701,95,Completed
1748,2023-05-09,54,50,Shipped
1749,2023-12-14,129,56,Shipped
1750,2023-07-17,142,15,Completed
1751,2023-09-23,926,48,Completed
1752,2022-12-18,448,8,Completed
1753,2022-04-05,603,2,Completed
1754,2023-07-04,582,6,Pending
1755,2022-01-16,895,93,Completed
1756,2022-02-28,79,8,Completed
1757,2022-07-04,290,6,Completed
1758,2023-09-09,671,32,Pending
1759,2022-05-13,621,51,Completed
1760,2022-05-06,673,10,Completed
1761,2023-07-11,211,64,Shipped
1762,2023-01-01,920,29,Completed
1763,2022-11-06,965,47,Cancelled
1764,2022-10-27,890,84,Completed
1765,2022-10-01,327,90,Completed
1766,2022-04-17,56,45,Returned
1767,2023-12-24,974,80,Completed
1768,2022-03-22,209,18,Cancelled
1769,2023-06-18,237,40,Shipped
1770,2022-08-04,126,48,Shipped
1771,2022-05-26,37,31,Shipped
1772,2023-10-28,783,59,Pending
1773,2022-01-22,511,5,Completed
1774,2023-08-26,394,39,Cancelled
1775,2022-03-28,62,36,Returned
1776,2023-01-29,508,3,Returned
1777,2023-01-29,455,6,Completed
1778,2023-01-24,189,85,Completed
1779,2022-02-23,677,40,Completed
1780,2022-12-23,960,4,Returned
1781,2022-12-11,945,34,Cancelled
1782,2023-08-29,222,97,Completed
1783,2023-09-29,445,55,Cancelled
1784,2022-02-28,827,14,Completed
1785,2023-11-26,295,69,Completed
1786,2023-08-10,737,73,Shipped
1787,2022-09-24,167,49,Completed
1788,2022-09-01,136,2,Completed
1789,2023-11-30,974,36,Completed
1790,2022-09-13,790,70,Completed
1791,2023-08-08,405,5,Completed
1792,2023-01-06,276,85,Completed
1793,2023-10-31,830,99,Completed
1794,2022-05-08,315,73,Shipped
1795,2022-09-28,868,23,Completed
1796,2022-01-18,451,2,Completed
1797,2023-01-03,492,82,Cancelled
1798,2022-08-12,419,8,Completed
1799,2022-03-23,284,79,Completed
1800,2022-03-07,452,24,Completed
1801,2022-10-10,266,64,Completed
1802,2023-10-08,179,19,Returned
1803,2023-11-03,51,30,Completed
1804,2022-02-09,189,88,Completed
1805,2023-03-27,594,41,Completed
1806,2022-08-22,63,92,Pending
1807,2022-09-21,17,87,Cancelled
1808,2022-12-28,554,92,Completed
1809,2022-08-29,359,14,Completed
1810,2023-03-31,116,66,Completed
1811,2022-07-28,334,74,Completed
1812,2023-11-29,426,10,Completed
1813,2022-10-17,147,4,Completed
1814,2023-01-04,344,53,Returned
1815,2023-01-19,482,38,Completed
1816,2022-06-14,378,6,Completed
1817,2022-06-03,934,76,Completed
1818,2023-09-16,217,41,Completed
1819,2023-06-05,803,75,Shipped
1820,2022-08-09,388,75,Completed
1821,2022-06-03,391,98,Pending
1822,2022-03-22,979,10,Pending
1823,2022-08-18,579,65,Pending
1824,2023-10-08,562,94,Completed
1825,2022-05-05,868,68,Cancelled
1826,2023-09-14,484,85,Completed
1827,2023-03-28,325,35,Completed
1828,2023-08-13,301,32,Completed
1829,2023-01-06,237,59,Completed
1830,2022-04-29,710,31,Completed
1831,2023-02-24,371,11,Completed
1832,2023-06-02,79,47,Shipped
1833,2023-09-12,236,58,Cancelled
1834,2022-08-24,584,17,Returned
1835,2022-09-08,796,53,Shipped
1836,2023-11-13,142,78,Completed
1837,2022-10-21,350,41,Completed
1838,2023-02-23,432,65,Pending
1839,2023-08-13,507,81,Returned
1840,2022-07-22,922,24,Returned
1841,2022-01-16,171,16,Completed
1842,2023-07-22,729,61,Shipped
1843,2022-05-10,891,5,Cancelled
1844,2022-01-25,707,22,Pending
1845,2022-05-16,528,68,Returned
1846,2023-03-09,363,17,Completed
1847,2023-07-25,248,92,Completed
1848,2022-12-11,919,44,Completed
1849,2023-09-24,111,93,Completed
1850,2022-12-30,973,58,Returned
1851,2023-10-08,461,95,Cancelled
1852,2022-10-24,776,62,Shipped
1853,2022-07-07,742,99,Completed
1854,2023-06-06,86,20,Returned
1855,2023-08-31,608,48,Shipped
1856,2023-04-10,389,42,Completed
1857,2023-06-05,740,76,Completed
1858,2022-04-10,238,39,Completed
1859,2022-02-19,578,67,Returned
1860,2023-08-17,521,55,Completed
1861,2023-01-29,327,97,Completed
1862,2022-05-27,43,95,Returned
1863,2022-08-04,441,67,Completed
1864,2023-09-23,322,13,Completed
1865,2022-06-19,122,37,Completed
1866,2023-03-26,230,22,Completed
1867,2022-09-23,621,97,Completed
1868,2022-08-26,683,36,Completed
1869,2022-07-31,566,66,Shipped
1870,2022-01-29,613,6,Pending
1871,2023-07-07,551,25,Completed
1872,2022-01-27,379,27,Completed
1873,2023-08-08,437,94,Completed
1874,2022-05-10,851,59,Completed
1875,2022-04-23,734,91,Returned
1876,2022-05-03,456,56,Completed
1877,2022-03-30,886,18,Pending
1878,2023-11-16,120,46,Cancelled
1879,2022-08-16,745,10,Completed
1880,2023-06-04,344,36,Completed
1881,2023-06-10,689,100,Completed
1882,2023-12-06,323,5,Completed
1883,2023-12-24,814,67,Completed
1884,2023-07-26,677,81,Completed
1885,2023-10-12,643,2,Completed
1886,2023-08-24,386,29,Shipped
1887,2022-09-29,482,20,Completed
1888,2022-07-11,752,64,Completed
1889,2022-07-23,651,12,Pending
1890,2022-08-08,4,56,Completed
1891,2023-07-26,626,27,Shipped
1892,2022-02-09,429,89,Completed
1893,2023-01-25,647,75,Completed
1894,2022-12-24,496,68,Shipped
1895,2022-07-04,899,39,Cancelled
1896,2022-10-27,685,63,Completed
1897,2023-10-08,402,77,Completed
1898,2023-05-08,303,13,Completed
1899,2022-10-22,430,58,Completed
1900,2023-11-10,436,15,Completed
1901,2022-11-23,677,15,Completed
1902,2023-02-12,722,17,Cancelled
1903,2023-05-11,861,63,Completed
1904,2023-12-05,241,4,Completed
1905,2023-06-04,221,53,Completed
1906,2022-11-27,268,87,Completed
1907,2023-02-05,829,57,Completed
1908,2022-09-24,935,7,Completed
1909,2022-08-13,348,82,Cancelled
1910,2022-11-12,459,53,Completed
1911,2022-06-20,549,27,Cancelled
1912,2022-04-23,971,79,Completed
1913,2022-05-13,620,70,Completed
1914,2022-01-22,822,49,Completed
1915,2023-12-23,342,46,Shipped
1916,2023-07-21,65,84,Completed
1917,2022-08-04,371,69,Completed
1918,2022-06-10,859,69,Completed
1919,2022-08-23,298,21,Returned
1920,2022-12-06,424,28,Completed
1921,2022-09-12,963,2,Completed
1922,2022-01-21,774,68,Completed
1923,2023-02-12,811,63,Completed
1924,2022-10-17,309,4,Completed
1925,2023-12-06,254,5,Completed
1926,2022-05-07,833,49,Shipped
1927,2022-05-15,838,95,Returned
1928,2022-03-28,79,10,Completed
1929,2023-12-22,781,94,Completed
1930,2022-01-16,761,70,Completed
1931,2022-06-05,98,95,Completed
1932,2023-02-05,199,78,Returned
1933,2022-11-28,436,66,Shipped
1934,2022-11-06,281,59,Completed
1935,2022-09-28,993,84,Completed
1936,2023-01-21,299,55,Completed
1937,2023-02-21,575,36,Completed
1938,2023-12-21,547,65,Completed
1939,2022-01-18,509,94,Completed
1940,2023-01-17,782,70,Shipped
1941,2023-04-09,230,74,Pending
1942,2023-02-11,790,30,Completed
1943,2023-05-04,577,14,Completed
1944,2022-12-07,148,81,Pending
1945,2022-04-08,575,22,Completed
1946,2023-05-17,608,32,Completed
1947,2023-02-17,632,61,Completed
1948,2023-08-04,779,30,Completed
1949,2023-05-21,259,53,Completed
1950,2022-12-12,855,20,Completed
1951,2023-12-07,579,77,Completed
1952,2022-01-06,275,89,Completed
1953,2023-07-30,814,63,Completed
1954,2022-11-17,983,84,Completed
1955,2023-04-18,726,62,Completed
1956,2022-03-25,944,14,Completed
1957,2022-03-21,385,17,Shipped
1958,2022-06-15,533,96,Completed
1959,2022-07-22,449,15,Completed
1960,2023-03-11,508,22,Completed
1961,2023-06-22,499,18,Shipped
1962,2023-07-15,429,52,Completed
1963,2022-05-01,446,38,Shipped
1964,2023-11-24,278,67,Completed
1965,2023-01-16,578,84,Completed
1966,2022-10-25,536,88,Completed
1967,2023-09-21,975,92,Completed
1968,2023-09-12,258,61,Completed
1969,2022-12-05,950,96,Shipped
1970,2022-05-19,169,68,Shipped
1971,2023-05-01,11,41,Completed
1972,2022-06-03,482,9,Pending
1973,2022-01-06,320,90,Completed
1974,2023-12-12,97,69,Completed
1975,2022-04-07,63,80,Completed
1976,2022-06-10,69,45,Completed
1977,2022-08-20,354,81,Completed
1978,2022-07-17,282,37,Cancelled
1979,2023-03-13,599,94,Completed
1980,2023-10-02,786,52,Pending
1981,2023-07-29,555,83,Shipped
1982,2022-03-21,607,20,Completed
1983,2022-08-10,287,23,Completed
1984,2022-04-15,130,67,Completed
1985,2023-01-28,339,74,Cancelled
1986,2023-08-30,620,36,Pending
1987,2023-09-23,685,61,Completed
1988,2022-01-03,803,30,Pending
1989,2022-04-04,952,79,Completed
1990,2022-06-18,487,1,Completed
1991,2022-02-23,141,66,Cancelled
1992,2023-03-12,681,61,Completed
1993,2023-05-28,779,16,Completed
1994,2023-02-07,387,100,Completed
1995,2023-05-01,364,40,Cancelled
1996,2022-11-21,544,11,Returned
1997,2022-08-08,979,22,Pending
1998,2022-10-12,729,19,Cancelled
1999,2023-07-28,453,63,Shipped
2000,2022-09-14,702,16,Completed
2001,2023-03-22,668,45,Completed
2002,2023-01-10,876,60,Cancelled
2003,2022-12-21,746,55,Completed
2004,2023-07-28,898,25,Completed
2005,2022-07-03,956,96,Pending
2006,2022-07-20,453,47,Completed
2007,2022-01-06,601,40,Completed
2008,2023-01-13,938,33,Completed
2009,2022-01-14,622,35,Completed
2010,2022-10-09,658,62,Completed
2011,2023-12-14,722,33,Completed
2012,2022-02-28,995,74,Cancelled
2013,2023-04-28,623,81,Completed
2014,2022-06-27,485,96,Returned
2015,2023-07-13,827,14,Completed
2016,2022-01-30,628,92,Completed
2017,2022-07-01,892,17,Completed
2018,2022-05-03,58,57,Completed
2019,2022-03-05,322,13,Returned
2020,2022-10-12,874,25,Shipped
2021,2022-01-18,341,87,Cancelled
2022,2022-11-21,920,91,Completed
2023,2023-08-24,740,47,Completed
2024,2023-11-12,413,54,Cancelled
2025,2023-11-17,63,9,Completed
2026,2023-05-29,152,94,Completed
2027,2022-06-26,455,6,Completed
2028,2022-07-23,706,65,Completed
2029,2023-10-13,765,1,Completed
2030,2023-07-29,360,16,Completed
2031,2023-08-05,857,90,Completed
2032,2023-04-20,91,15,Returned
2033,2022-07-06,748,12,Completed
2034,2023-08-29,642,3,Shipped
2035,2022-01-11,223,82,Completed
2036,2022-03-25,899,93,Pending
2037,2022-11-12,858,88,Completed
2038,2022-07-15,766,97,Shipped
2039,2022-11-14,55,49,Shipped
2040,2022-07-02,286,18,Completed
2041,2023-02-28,232,25,Completed
2042,2022-07-24,182,38,Completed
2043,2023-03-27,271,12,Completed
2044,2023-08-16,373,45,Cancelled
2045,2023-06-20,461,81,Shipped
2046,2022-06-24,38,75,Completed
2047,2023-07-05,583,27,Pending
2048,2023-03-21,356,83,Cancelled
2049,2022-10-23,213,44,Shipped
2050,2023-05-31,565,96,Cancelled
2051,2022-04-03,526,99,Completed
2052,2022-08-12,479,34,Completed
2053,2022-04-29,530,85,Completed
2054,2023-05-02,144,60,Completed
2055,2023-01-17,578,49,Shipped
2056,2022-02-04,331,90,Completed
2057,2023-01-03,891,2,Completed
2058,2023-05-02,343,44,Completed
2059,2022-04-13,192,46,Completed
2060,2023-04-24,560,24,Shipped
2061,2023-03-26,829,79,Completed
2062,2023-08-13,712,56,Shipped
2063,2023-04-30,855,32,Completed
2064,2023-01-18,616,44,Completed
2065,2023-02-15,308,6,Pending
2066,2022-08-28,782,65,Completed
2067,2023-03-13,793,35,Pending
2068,2023-02-15,608,4,Completed
2069,2022-06-20,945,39,Returned
2070,2023-12-16,966,68,Completed
2071,2023-08-05,770,18,Completed
2072,2022-12-08,808,7,Pending
2073,2022-11-13,812,99,Completed
2074,2022-12-21,470,51,Completed
2075,2022-01-01,675,19,Completed
2076,2022-06-26,309,40,Completed
2077,2022-08-30,879,27,Completed
2078,2022-09-08,158,88,Completed
2079,2023-01-19,6,62,Completed
2080,2022-04-13,483,71,Shipped
2081,2023-12-17,218,61,Shipped
2082,2023-04-20,724,32,Shipped
2083,2022-04-09,397,17,Completed
2084,2022-05-17,410,99,Completed
2085,2022-10-17,840,87,Shipped
2086,2023-03-11,612,51,Completed
2087,2022-12-22,501,86,Shipped
2088,2023-08-24,28,29,Returned
2089,2022-07-02,787,31,Completed
2090,2022-12-15,514,1,Completed
2091,2023-02-12,937,10,Completed
2092,2022-05-22,512,25,Completed
2093,2022-11-06,446,12,Completed
2094,2023-11-01,185,55,Completed
2095,2022-11-15,397,87,Cancelled
2096,2022-02-05,268,54,Completed
2097,2023-02-12,699,67,Cancelled
2098,2023-04-22,826,11,Completed
2099,2022-04-14,672,52,Cancelled
2100,2022-01-13,165,41,Completed
2101,2023-06-04,394,88,Completed
2102,2023-05-13,670,86,Completed
2103,2022-02-25,311,55,Completed
2104,2023-10-12,119,78,Cancelled
2105,2023-04-07,515,48,Cancelled
2106,2023-12-31,344,69,Pending
2107,2022-04-25,805,23,Pending
2108,2023-06-29,778,50,Returned
2109,2022-03-23,154,1,Completed
2110,2023-12-26,605,34,Completed
2111,2023-09-22,746,59,Completed
2112,2023-04-21,289,6,Completed
2113,2023-05-17,472,47,Completed
2114,2023-09-06,703,48,Completed
2115,2022-12-12,692,38,Shipped
2116,2022-01-25,556,35,Completed
2117,2023-01-01,428,3,Completed
2118,2022-11-01,652,5,Completed
2119,2023-01-01,750,5,Completed
2120,2023-02-10,255,23,Completed
2121,2022-04-07,130,94,Completed
2122,2023-05-21,442,36,Completed
2123,2023-04-15,706,80,Completed
2124,2023-06-21,583,59,Completed
2125,2022-12-01,382,5,Completed
2126,2023-10-16,832,13,Completed
2127,2022-03-22,346,82,Shipped
2128,2023-03-09,411,3,Completed
2129,2022-09-21,739,84,Shipped
2130,2022-03-23,857,56,Pending
2131,2022-07-16,585,34,Pending
2132,2023-09-23,527,70,Returned
2133,2022-09-07,711,7,Completed
2134,2023-04-30,221,98,Pending
2135,2022-10-09,765,89,Cancelled
2136,2022-10-11,514,86,Completed
2137,2023-02-13,932,24,Shipped
2138,2022-10-07,6,53,Completed
2139,2023-03-01,673,17,Completed
2140,2023-04-19,614,82,Completed
2141,2022-08-15,231,3,Shipped
2142,2022-08-15,66,79,Completed
2143,2023-12-31,624,59,Completed
2144,2023-10-13,610,43,Completed
2145,2023-05-03,953,72,Completed
2146,2022-12-15,328,45,Cancelled
2147,2022-06-05,474,96,Completed
2148,2023-06-30,715,22,Shipped
2149,2022-09-19,413,5,Shipped
2150,2023-08-09,991,11,Completed
2151,2023-07-29,354,11,Completed
2152,2023-06-27,379,39,Completed
2153,2022-11-19,463,87,Completed
2154,2022-06-09,640,75,Completed
2155,2022-12-27,579,56,Completed
2156,2022-01-24,770,37,Completed
2157,2023-05-18,241,49,Returned
2158,2022-05-15,388,78,Pending
2159,2022-05-07,100,51,Completed
2160,2022-04-24,585,38,Completed
2161,2022-06-12,786,100,Pending
2162,2023-02-15,564,53,Completed
2163,2022-08-11,429,77,Completed
2164,2023-01-07,646,14,Shipped
2165,2023-12-05,984,82,Shipped
2166,2022-11-22,515,69,Completed
2167,2022-08-19,880,52,Completed
2168,2023-04-21,294,58,Completed
2169,2022-07-01,410,37,Completed
2170,2022-12-09,782,60,Shipped
2171,2023-12-01,930,13,Completed
2172,2023-10-31,429,54,Completed
2173,2023-10-14,30,80,Completed
2174,2023-09-17,635,65,Pending
2175,2023-09-06,585,94,Completed
2176,2022-01-24,333,79,Completed
2177,2023-08-06,641,61,Shipped
2178,2023-01-15,24,96,Completed
2179,2023-11-01,399,71,Completed
2180,2022-07-17,871,21,Completed
2181,2022-09-03,180,61,Pending
2182,2022-07-24,331,17,Completed
2183,2022-02-01,212,74,Completed
2184,2022-09-08,701,78,Completed
2185,2022-09-05,816,23,Pending
2186,2023-05-28,657,15,Cancelled
2187,2022-12-06,894,21,Completed
2188,2022-03-13,8,96,Completed
2189,2023-11-25,417,67,Pending
2190,2023-01-30,73,54,Pending
2191,2023-07-05,124,92,Cancelled
2192,2023-10-25,547,92,Completed
2193,2023-05-08,848,93,Completed
2194,2023-02-12,849,93,Shipped
2195,2023-01-08,410,92,Returned
2196,2023-10-07,666,57,Completed
2197,2022-05-08,107,19,Cancelled
2198,2023-08-17,772,15,Shipped
2199,2023-01-11,423,85,Completed
2200,2022-09-06,815,62,Completed
2201,2022-04-10,338,83,Shipped
2202,2023-04-15,921,91,Completed
2203,2022-09-08,776,34,Completed
2204,2023-12-07,456,43,Cancelled
2205,2023-12-18,265,73,Completed
2206,2022-02-06,780,18,Completed
2207,2022-10-23,27,29,Returned
2208,2023-08-01,372,92,Completed
2209,2022-06-12,582,82,Completed
2210,2023-03-27,690,38,Completed
2211,2023-12-13,132,19,Completed
2212,2023-01-29,264,82,Completed
2213,2022-08-05,598,39,Completed
2214,2022-01-13,266,47,Shipped
2215,2023-06-14,416,62,Completed
2216,2022-06-24,996,45,Completed
2217,2023-08-25,874,65,Completed
2218,2023-01-19,388,63,Completed
2219,2023-06-22,494,23,Completed
2220,2023-01-24,15,86,Pending
2221,2022-12-17,231,40,Completed
2222,2022-06-03,285,78,Cancelled
2223,2022-05-03,666,26,Completed
2224,2023-04-16,584,82,Returned
2225,2023-06-21,920,30,Shipped
2226,2023-01-08,681,5,Completed
2227,2022-04-12,975,43,Completed
2228,2022-10-05,567,69,Cancelled
2229,2023-07-05,894,11,Pending
2230,2022-02-27,458,73,Completed
2231,2022-09-08,263,95,Completed
2232,2023-10-29,879,32,Completed
2233,2023-04-13,182,6,Pending
2234,2022-09-30,566,36,Completed
2235,2022-07-14,751,9,Returned
2236,2022-05-16,536,39,Completed
2237,2022-08-22,250,75,Shipped
2238,2023-05-04,476,13,Completed
2239,2022-02-22,327,82,Completed
2240,2023-05-05,120,57,Completed
2241,2022-07-22,103,70,Completed
2242,2023-09-05,499,39,Completed
2243,2023-08-19,441,15,Shipped
2244,2023-03-30,797,83,Completed
2245,2023-10-13,630,97,Completed
2246,2022-01-01,258,97,Completed
2247,2022-10-05,505,81,Completed
2248,2023-06-04,495,66,Completed
2249,2023-10-23,307,34,Returned
2250,2022-09-12,350,36,Shipped
2251,2023-05-31,317,81,Completed
2252,2022-07-06,500,1,Completed
2253,2023-06-06,482,64,Completed
2254,2022-03-09,779,56,Shipped
2255,2022-04-07,948,57,Completed
2256,2023-12-05,552,24,Completed
2257,2022-04-22,782,30,Completed
2258,2023-05-29,313,41,Shipped
2259,2023-04-29,106,88,Completed
2260,2023-09-17,216,74,Shipped
2261,2022-11-28,161,25,Shipped
2262,2022-06-25,873,21,Completed
2263,2022-06-10,334,67,Pending
2264,2023-11-01,610,54,Cancelled
2265,2022-10-03,235,34,Completed
2266,2022-11-07,380,19,Completed
2267,2022-12-29,850,96,Completed
2268,2022-11-12,436,73,Completed
2269,2023-03-04,6,98,Pending
2270,2022-02-26,992,53,Completed
2271,2022-05-24,999,59,Shipped
2272,2022-01-20,839,91,Completed
2273,2023-11-09,734,33,Completed
2274,2023-01-18,25,42,Completed
2275,2023-01-27,334,72,Completed
2276,2022-07-24,817,28,Completed
2277,2023-03-27,877,36,Completed
2278,2022-09-06,165,42,Shipped
2279,2023-08-31,482,6,Cancelled
2280,2023-02-04,705,91,Completed
2281,2022-10-14,622,76,Completed
2282,2022-04-14,58,82,Completed
2283,2023-07-05,379,57,Returned
2284,2022-04-24,484,18,Returned
2285,2022-03-17,333,100,Shipped
2286,2022-06-05,895,20,Completed
2287,2023-08-11,205,72,Completed
2288,2022-09-09,336,74,Completed
2289,2023-11-08,267,72,Completed
2290,2022-10-26,707,3,Completed
2291,2022-03-11,892,90,Shipped
2292,2022-11-18,981,47,Returned
2293,2023-04-02,766,28,Completed
2294,2023-04-25,234,59,Completed
2295,2022-07-23,694,91,Completed
2296,2023-09-11,766,3,Completed
2297,2023-10-20,421,55,Completed
2298,2023-05-14,818,7,Cancelled
2299,2022-03-03,935,66,Completed
2300,2023-08-03,448,5,Pending
2301,2022-12-01,810,69,Completed
2302,2023-08-12,342,82,Completed
2303,2022-03-19,579,12,Pending
2304,2022-04-26,545,21,Cancelled
2305,2022-03-31,588,60,Completed
2306,2022-07-15,770,10,Shipped
2307,2023-03-18,838,36,Completed
2308,2022-06-05,667,43,Completed
2309,2023-10-26,590,44,Completed
2310,2023-12-11,758,56,Returned
2311,2023-02-16,589,38,Completed
2312,2023-02-04,20,2,Completed
2313,2023-03-14,155,34,Returned
2314,2023-08-22,691,99,Completed
2315,2023-04-14,670,86,Completed
2316,2023-08-12,948,46,Returned
2317,2023-08-14,157,25,Cancelled
2318,2022-07-31,316,24,Completed
2319,2023-07-01,617,6,Cancelled
2320,2023-07-08,357,9,Completed
2321,2022-11-19,951,30,Shipped
2322,2022-07-26,311,21,Completed
2323,2022-10-05,239,28,Cancelled
2324,2022-01-28,141,57,Completed
2325,2023-01-20,27,57,Returned
2326,2022-08-02,390,7,Completed
2327,2023-02-13,204,27,Cancelled
2328,2023-08-28,835,16,Completed
2329,2022-06-29,519,75,Shipped
2330,2022-05-05,167,97,Completed
2331,2023-05-16,759,78,Completed
2332,2022-11-21,426,25,Completed
2333,2022-04-03,819,65,Completed
2334,2022-09-19,521,15,Pending
2335,2022-01-17,8,49,Cancelled
2336,2023-02-14,985,13,Completed
2337,2022-11-14,857,9,Completed
2338,2023-10-30,308,30,Pending
2339,2022-03-28,667,83,Cancelled
2340,2023-04-28,17,36,Shipped
2341,2022-11-28,47,19,Cancelled
2342,2022-07-01,579,2,Completed
2343,2022-06-09,144,89,Completed
