order_item_id,order_id,product_id,quantity,price_per_unit
1980,2800,796,2,17133.36
1981,166,528,3,18320.81
1982,2593,474,2,11033.64
1983,1335,394,4,21335.29
1984,47,663,2,12475.15
1985,1393,72,3,7800.53
1986,2437,728,1,21435.9
1987,1784,129,5,15181.05
1988,1661,308,4,5839.18
1989,1899,245,1,1203.53
1990,2718,479,2,9399.92
1991,2927,8,5,11274.04
1992,1103,484,2,9465.87
1993,1198,9,4,656.93
1994,2985,230,5,17069.92
1995,16,171,4,6646.12
1996,729,481,4,3073.2
1997,2420,774,1,15709.46
1998,936,779,5,22960.59
1999,902,327,2,22650.5
2000,1697,493,5,7588.84
2001,342,204,1,11249.59
2002,473,63,1,6679.01
2003,1219,85,2,12703.84
2004,1864,145,3,12813.69
2005,1465,303,3,12039.5
2006,1761,695,1,6916.38
2007,118,675,4,21163.44
2008,2920,709,4,14693.65
2009,1398,97,5,291.6
2010,252,729,4,5988.92
2011,404,695,5,7089.32
2012,811,487,1,4942.32
2013,2328,727,5,13638.47
2014,834,791,4,8035.46
2015,97,467,4,15855.71
2016,934,622,5,11972.51
2017,2803,387,5,6284.87
2018,856,200,3,22329.12
2019,139,17,1,9764.16
2020,1031,376,2,19519.76
2021,2040,289,2,15864.05
2022,1556,389,3,14786.27
2023,1188,470,5,12407.51
2024,2578,712,2,1105.3
2025,2962,91,5,16229.22
2026,398,265,2,23200.73
2027,1552,721,1,12940.64
2028,764,371,3,18395.25
2029,500,250,4,22504.35
2030,212,117,3,1769.06
2031,2422,656,5,3125.99
2032,2558,337,1,18942.65
2033,261,99,1,5081.16
2034,1906,726,2,19247.56
2035,2167,32,5,2826.49
2036,736,411,3,1218.27
2037,1776,735,2,17371.99
2038,899,480,3,9103.38
2039,2634,570,2,15558.47
2040,3,296,5,18942.64
2041,269,212,3,929.37
2042,784,92,5,20525.09
2043,1869,291,5,2543.2
2044,2122,584,1,7928.1
2045,2839,394,2,22175.51
2046,2464,728,5,23212.4
2047,1920,649,4,19517.2
2048,2928,696,2,7902.57
2049,2320,24,2,3855.96
2050,852,507,2,22455.93
2051,148,418,4,10775.38
2052,2073,798,5,17868.77
2053,2250,403,5,22467.26
2054,2639,607,2,961.36
2055,42,511,2,18673.09
2056,804,41,1,3943.52
2057,2379,753,2,18714.4
2058,1727,401,1,6175.7
2059,2895,683,4,2248.43
2060,450,328,1,2142.52
2061,540,573,3,9381.89
2062,2542,147,4,24448.85
2063,2065,411,2,1239.82
2064,1996,661,2,17569.5
2065,1142,328,4,2199.67
2066,2805,223,4,5423.96
2067,364,781,2,9609.96
2068,1033,92,1,20234.59
2069,2253,39,5,12230.0
2070,637,610,5,19031.6
2071,555,567,4,2837.37
2072,937,745,1,936.53
2073,523,318,5,21856.38
2074,74,178,5,13355.5
2075,876,237,3,5350.36
2076,70,286,1,10270.75
2077,2343,615,2,15279.05
2078,2969,52,5,1018.08
2079,719,51,3,22940.32
2080,1953,649,4,18653.75
2081,2341,91,2,17470.88
2082,2606,404,2,17227.6
2083,394,659,1,1084.06
2084,2488,85,2,13980.59
2085,1906,691,4,2343.53
2086,1359,358,5,16948.36
2087,1131,470,3,13174.61
2088,2086,4,3,16398.16
2089,1114,226,1,22183.98
2090,234,91,1,17844.89
2091,1491,698,5,2760.86
2092,634,691,2,2217.6
2093,1538,628,4,11818.0
2094,2950,208,5,17636.83
2095,885,516,3,19078.85
2096,2454,97,5,284.2
2097,969,128,3,16491.96
2098,2310,433,5,12942.93
2099,207,418,3,11100.74
2100,108,776,1,13492.07
2101,1564,498,4,20148.54
2102,386,101,5,19974.73
2103,686,408,2,12022.65
2104,1925,556,2,4104.39
2105,2609,242,4,4276.07
2106,1282,681,3,22144.62
2107,335,747,4,5990.88
2108,2435,656,2,3244.52
2109,2532,412,2,13330.74
2110,867,189,4,17074.96
2111,1789,455,5,491.53
2112,2316,528,1,19048.04
2113,460,705,2,20205.32
2114,1954,407,1,5468.64
2115,1777,333,2,18205.3
2116,2131,657,5,13282.17
2117,2296,732,5,7804.49
2118,18,1,4,21591.53
2119,870,598,2,5962.08
2120,1140,580,5,22713.44
2121,1445,332,3,9109.2
2122,1964,492,4,13735.99
2123,984,331,5,9837.8
2124,406,390,3,14908.75
2125,690,193,5,976.37
2126,2635,760,5,1336.42
2127,1371,31,1,14814.82
2128,85,298,1,9101.91
2129,2476,112,4,22506.23
2130,925,565,5,16917.47
2131,2361,72,2,7625.0
2132,1411,361,4,16168.36
2133,373,96,5,22554.44
2134,2786,83,1,12238.19
2135,1823,316,5,3771.78
2136,2502,58,3,4502.93
2137,2188,5,5,12179.97
2138,2794,277,5,1466.6
2139,1890,186,5,17582.81
2140,1555,575,4,18005.9
2141,1048,475,1,6231.46
2142,319,658,1,551.96
2143,1340,604,2,11462.02
2144,631,105,2,17807.97
2145,27,14,1,18947.83
2146,1033,401,1,6452.36
2147,1875,176,5,22753.15
2148,2559,24,4,4097.69
2149,35,616,3,18633.53
2150,734,186,2,16308.75
2151,1717,194,4,17967.7
2152,2521,122,5,19216.98
2153,1024,173,1,18038.95
2154,218,511,2,18129.82
2155,1785,140,3,14106.28
2156,687,395,4,5698.3
2157,1168,719,5,15235.31
2158,1163,245,4,1220.89
2159,701,753,3,20733.7
2160,360,715,3,21573.52
2161,763,707,1,438.49
2162,1325,781,3,9113.63
2163,1848,680,5,15814.31
2164,2704,418,4,10649.78
2165,2874,738,4,16850.37
2166,1371,505,2,5000.08
2167,2447,312,3,9453.17
2168,27,225,3,7196.89
2169,2673,68,3,14272.25
2170,901,440,5,5158.56
2171,1201,679,4,19340.23
2172,2545,527,2,4755.32
2173,1573,275,5,9964.84
2174,1440,304,5,24135.32
2175,776,235,3,19021.97
2176,2417,440,2,5096.24
2177,58,507,2,21579.61
2178,1781,402,3,7006.63
2179,1853,247,2,9700.09
2180,2614,679,4,19585.91
2181,1696,538,4,21649.26
2182,2544,521,5,16466.11
2183,1659,163,4,24354.47
2184,150,625,5,21906.53
2185,191,665,3,5790.02
2186,2010,747,4,6062.27
2187,164,708,3,5005.89
2188,131,33,3,13466.91
2189,12,742,3,15552.19
2190,286,62,3,5686.54
2191,2831,33,5,13692.39
2192,2387,276,4,15830.74
2193,2555,751,1,8816.3
2194,2571,202,3,15582.34
2195,2382,777,5,23165.65
2196,613,581,1,22327.8
2197,771,458,2,24335.46
2198,21,502,2,2409.68
2199,2204,605,3,16497.22
2200,1044,354,1,8336.75
2201,2544,30,1,22636.0
2202,109,344,5,21836.57
2203,1171,113,3,13068.29
2204,753,136,1,19381.74
2205,1603,352,1,7719.16
2206,2480,576,1,15110.9
2207,756,352,2,7900.42
2208,1283,143,4,15154.73
2209,1925,791,2,8395.87
2210,1548,769,4,4604.91
2211,2361,777,3,21811.59
2212,2618,739,1,6969.39
2213,1369,245,3,1175.58
2214,1015,282,2,10881.68
2215,1730,190,4,11600.73
2216,2232,153,5,16256.44
2217,33,692,4,11434.31
2218,2533,684,3,6738.63
2219,2386,53,5,3105.88
2220,1104,229,5,19182.11
2221,2971,733,3,5544.34
2222,1878,351,1,6891.0
2223,2011,775,4,7558.89
2224,2220,619,1,23074.81
2225,2561,332,1,8594.13
2226,85,682,3,20249.33
2227,2407,367,3,23148.81
2228,1536,226,4,21529.19
2229,1257,784,4,3534.25
2230,1184,191,5,17094.92
2231,2955,426,4,18922.4
2232,893,453,3,19989.53
2233,514,144,1,22947.27
2234,1094,488,3,14949.92
2235,2052,737,2,20678.83
2236,1962,264,1,22354.24
2237,990,435,1,11486.0
2238,988,539,1,7216.15
2239,1077,671,4,12367.51
2240,797,15,5,2461.87
2241,1800,61,4,19565.25
2242,1324,86,5,3405.38
2243,50,247,1,10517.41
2244,302,241,5,18985.35
2245,2602,76,4,7093.98
2246,2243,61,3,19083.97
2247,48,730,3,827.2
2248,1630,605,5,16271.55
2249,919,129,4,15294.61
2250,2715,693,1,3449.66
2251,1995,779,2,22930.71
2252,750,235,5,19543.76
2253,243,544,1,824.93
2254,137,353,1,11506.01
2255,2858,666,2,13916.89
2256,877,379,5,14106.53
2257,258,411,3,1193.52
2258,2311,696,2,7693.71
2259,158,740,2,18056.85
2260,1395,262,2,20083.85
2261,437,786,3,20791.62
2262,998,478,2,901.66
2263,1418,66,1,23391.04
2264,1472,300,5,20521.12
2265,2235,293,3,21872.36
2266,1627,88,5,11063.43
2267,1380,208,3,17265.1
2268,907,630,3,20636.14
2269,1555,87,1,14891.16
2270,1638,161,5,13722.83
2271,2952,122,1,19867.12
2272,295,418,2,11141.79
2273,264,118,4,19771.73
2274,1165,400,3,13837.44
2275,2974,463,2,15793.24
2276,658,522,1,1626.06
2277,1755,145,5,12733.18
2278,635,55,5,18537.94
2279,1000,634,2,3754.8
2280,517,608,5,18077.58
2281,1427,581,1,22534.81
2282,2070,454,2,8099.24
2283,702,446,4,14870.15
2284,1614,28,3,16842.13
2285,2149,527,4,4667.3
2286,50,453,3,19906.43
2287,2321,610,5,20279.85
2288,2622,83,3,12265.39
2289,1180,58,3,4272.71
2290,2953,53,1,3253.62
2291,2560,182,1,10269.29
2292,198,662,4,2170.01
2293,2511,534,2,23362.55
2294,945,569,5,18043.58
2295,344,219,3,8904.99
2296,1500,57,2,23418.81
2297,32,516,4,18072.89
2298,2960,407,1,5077.38
2299,2256,798,1,18123.29
2300,2499,620,2,20119.13
2301,529,702,4,20251.99
2302,784,305,1,8978.94
2303,2366,741,2,16376.68
2304,276,435,5,11475.49
2305,2017,46,1,17042.42
2306,2853,563,2,7669.09
2307,2193,74,1,13747.97
2308,1795,322,1,12405.19
2309,796,288,4,5124.46
2310,1392,559,3,21629.6
2311,1803,3,1,16935.09
2312,2830,674,5,15497.44
2313,979,242,2,4046.14
2314,167,564,2,7706.9
2315,653,79,4,19510.49
2316,168,742,4,15390.54
2317,369,10,2,1825.64
2318,2369,693,1,3345.93
2319,804,719,4,16104.38
2320,2284,756,4,8298.37
2321,1711,478,5,900.36
2322,301,314,4,8636.94
2323,44,189,1,16369.83
2324,1988,363,2,15281.99
2325,1464,716,1,988.85
2326,2162,486,1,19164.61
2327,1269,445,2,15177.41
2328,2727,374,1,22020.06
2329,747,688,5,183.31
2330,554,329,1,3499.17
2331,272,470,1,12850.93
2332,3,83,1,12288.72
2333,1083,599,1,12358.77
2334,341,659,3,1066.97
2335,1098,373,4,3071.4
2336,2496,146,5,9021.86
2337,958,347,4,18092.83
2338,2714,615,2,15006.85
2339,1664,511,1,18565.01
2340,98,457,1,12550.66
2341,2313,692,5,10966.1
2342,1833,769,2,4713.1
2343,2910,247,5,10049.31
2344,852,110,2,23090.69
2345,1971,784,4,3839.08
2346,1209,452,5,6657.2
2347,2155,26,3,16348.88
2348,583,213,4,20702.83
2349,79,558,5,7202.05
2350,389,294,1,17445.36
2351,1589,144,2,22993.77
2352,2079,735,3,17368.03
2353,1896,71,3,10103.87
2354,260,401,4,6236.56
2355,342,435,2,11744.15
2356,409,1,3,23125.23
2357,214,114,1,23087.66
2358,1393,427,1,600.99
2359,2419,179,1,6576.04
2360,1347,303,5,11706.96
2361,1885,616,4,20346.57
2362,1304,755,4,597.49
2363,2887,426,3,19497.08
2364,2583,257,4,17371.94
2365,2155,552,5,753.45
2366,2216,523,4,536.98
2367,140,222,4,16160.35
2368,40,799,2,4447.63
2369,1921,285,5,18497.73
2370,150,700,5,7749.38
2371,844,234,4,16169.3
2372,654,707,1,436.65
2373,1627,591,2,6887.95
2374,2654,149,5,6130.24
2375,328,660,2,6893.08
2376,1444,60,4,20360.81
2377,2615,229,3,18914.96
2378,1840,271,1,14033.95
2379,2651,703,2,23195.32
2380,1612,84,5,18424.83
2381,206,132,5,22815.54
2382,1134,492,1,14285.74
2383,1663,21,1,15597.67
2384,1825,458,5,23986.92
2385,218,411,1,1254.9
2386,1895,492,3,14523.7
2387,186,539,5,7381.5
2388,2754,745,5,921.88
2389,1492,591,4,6992.24
2390,2590,596,5,14637.56
2391,1663,615,1,14788.11
2392,1190,139,1,15185.54
2393,1568,114,3,22477.24
2394,2642,420,3,18499.58
2395,2527,365,5,3200.63
2396,733,567,5,2841.4
2397,81,105,1,17984.85
2398,2242,505,2,5144.26
2399,800,702,3,19680.72
2400,2469,250,1,24849.47
2401,2598,205,1,2567.39
2402,1228,473,3,3371.49
2403,149,460,2,7458.07
2404,898,772,4,18419.07
2405,2245,612,3,7252.79
2406,2170,224,4,16143.33
2407,2151,520,1,9450.36
2408,2812,217,5,19839.08
2409,2849,728,5,22567.18
2410,1784,600,1,9096.3
2411,1362,171,1,6184.96
2412,1119,213,1,21615.61
2413,1671,437,4,19151.07
2414,543,700,2,7120.07
2415,2857,228,2,17519.82
2416,1971,124,2,13902.82
2417,621,629,5,12828.58
2418,2820,593,1,8048.02
2419,992,47,3,21943.83
2420,2147,58,2,4365.8
2421,1049,168,5,20251.94
2422,1794,303,3,12073.8
2423,1475,341,5,174.23
2424,2439,712,4,1199.35
2425,1792,241,5,19617.07
2426,2462,562,1,10150.42
2427,282,286,2,10566.33
2428,877,158,2,12474.43
2429,2512,796,3,17322.42
2430,980,279,1,12301.9
2431,2300,718,2,2172.07
2432,1441,69,3,4791.62
2433,630,432,2,15164.34
2434,2566,109,2,3821.22
2435,1839,416,1,11677.08
2436,1057,556,4,4027.66
2437,146,613,3,8246.41
2438,673,101,2,20454.55
2439,2129,569,3,18611.04
2440,339,97,3,278.42
2441,149,795,1,10685.05
2442,1274,9,4,645.65
2443,2685,534,3,23887.22
2444,2917,637,1,15864.46
2445,579,439,3,21637.96
2446,2808,594,5,12553.86
2447,361,645,3,8801.26
2448,1694,33,5,14901.82
2449,474,626,5,18068.7
2450,1935,720,1,18829.02
2451,1240,652,2,12142.2
2452,1054,779,1,23272.04
2453,2374,521,1,16068.78
2454,539,212,2,975.49
2455,1412,482,2,3292.81
2456,6,464,1,5343.91
2457,2044,140,1,13664.2
2458,1841,232,3,22499.9
2459,251,724,2,12382.43
2460,2430,667,2,448.28
2461,1693,753,3,18866.4
2462,1919,632,5,22966.43
2463,1326,740,2,19452.08
2464,1462,63,4,6842.5
2465,2173,252,2,17581.53
2466,930,445,3,15242.17
2467,839,15,1,2530.98
2468,606,103,3,3272.13
2469,2302,173,3,19534.2
2470,1886,567,3,2728.38
2471,2833,685,1,8517.79
2472,2066,287,2,9907.75
2473,607,773,3,1500.12
2474,1051,616,3,19224.12
2475,1982,360,1,7081.43
2476,1702,754,5,10711.94
2477,1415,67,3,10310.07
2478,1286,281,1,9629.24
2479,2432,590,3,9853.5
2480,1763,507,3,21026.59
2481,291,553,5,14571.08
2482,1894,198,4,15450.01
2483,135,319,2,3889.15
2484,927,333,1,19190.38
2485,1299,639,1,16209.8
2486,2541,184,4,24179.13
2487,2645,684,1,6676.61
2488,2577,205,3,2627.64
2489,2918,632,3,21343.08
2490,932,592,5,2675.88
2491,1486,37,2,21474.49
2492,179,392,4,22375.87
2493,2020,680,4,16206.77
2494,1751,794,2,6550.65
2495,1398,240,2,15810.18
2496,1268,96,5,21885.28
2497,1700,67,5,10710.7
2498,448,197,5,10501.82
2499,1900,637,2,16082.81
2500,730,313,2,2294.41
2501,1230,647,2,20846.87
2502,5,388,4,15169.56
2503,1523,525,2,11708.28
2504,2353,196,2,8051.38
2505,476,691,5,2348.18
2506,2373,236,2,4859.52
2507,2510,484,3,8715.69
2508,2304,756,5,8109.09
2509,1440,627,3,19387.99
2510,2300,520,4,10165.08
2511,1576,371,3,17808.13
2512,1973,256,5,2217.93
2513,2245,636,2,1372.89
2514,2989,352,1,7552.78
2515,2222,210,3,6264.04
2516,1596,23,5,12049.53
2517,297,168,5,20850.03
2518,2856,536,5,1305.58
2519,559,624,3,12806.32
2520,2607,492,1,13880.74
2521,21,438,5,1180.24
2522,1854,433,3,13074.67
2523,2903,331,5,9097.84
2524,660,482,4,3091.89
2525,749,265,4,21203.51
2526,2117,563,5,7470.19
2527,225,39,5,13237.53
2528,727,349,3,22405.46
2529,2946,521,4,16327.05
2530,1694,282,3,11273.45
2531,21,626,4,17703.75
2532,1147,529,4,13381.03
2533,1344,604,5,12216.08
2534,2503,265,4,20952.08
2535,2294,718,1,2203.5
2536,668,658,1,557.51
2537,2934,444,5,15457.79
2538,728,268,5,15562.37
2539,2410,85,1,12638.22
2540,2724,777,2,23260.45
2541,558,267,4,8076.7
2542,866,402,4,7236.08
2543,704,429,4,17207.2
2544,1882,1,3,21092.23
2545,217,746,5,2579.04
2546,1127,21,1,15348.87
2547,1680,679,3,19147.57
2548,2119,741,2,16313.44
2549,900,711,2,2428.28
2550,1636,377,5,12648.78
2551,1066,446,5,15528.03
2552,204,20,3,18862.26
2553,74,18,3,4803.72
2554,1007,419,5,22807.63
2555,1,235,4,18407.75
2556,1006,47,2,22250.88
2557,1504,768,3,9683.46
2558,2562,575,4,17471.51
2559,580,720,5,19081.63
2560,2806,340,4,13175.53
2561,172,35,2,15668.32
2562,518,699,2,3005.05
2563,2072,723,4,21127.54
2564,1940,177,4,20630.78
2565,2975,309,5,2173.74
2566,2661,74,4,13593.72
2567,1992,256,5,2331.58
2568,1528,587,2,10486.04
2569,2972,417,5,3508.48
2570,298,688,4,171.35
2571,2268,525,3,11645.85
2572,432,738,1,15930.37
2573,1597,82,2,9862.97
2574,1092,592,4,2571.69
2575,2470,87,5,14834.03
2576,1083,2,3,1532.65
2577,219,516,3,17489.44
2578,2848,726,4,19330.54
2579,305,537,4,13812.11
2580,2407,50,2,16602.21
2581,2099,425,2,13261.1
2582,1370,199,4,14096.11
2583,1956,312,3,8760.37
2584,2471,610,3,19378.18
2585,578,800,5,911.33
2586,445,757,2,12689.42
2587,645,551,1,2243.79
2588,2516,155,2,19082.68
2589,1785,451,4,345.64
2590,565,732,1,7398.14
2591,1650,226,1,21945.13
2592,2426,309,3,2146.25
2593,2776,473,4,3389.78
2594,2730,178,4,13696.87
2595,1149,398,2,3699.04
2596,607,456,5,15747.5
2597,2259,43,5,7296.8
2598,2220,568,5,776.98
2599,396,508,3,22395.43
2600,2508,792,3,20278.96
2601,2576,701,3,3924.43
2602,2467,293,5,23106.52
2603,1578,142,5,19250.42
2604,1216,195,4,10895.92
2605,2000,260,1,24123.43
2606,566,246,4,15151.52
2607,2295,430,5,12515.11
2608,1192,26,3,17237.02
2609,1872,24,4,3995.77
2610,1994,364,1,3442.21
2611,1887,456,3,15555.69
2612,2847,91,1,16660.44
2613,1006,483,2,23613.46
2614,2755,213,1,21894.12
2615,1375,60,1,21045.01
2616,793,48,5,20450.21
2617,1889,757,1,13464.14
2618,100,382,4,22750.44
2619,2706,519,2,915.46
2620,1840,298,3,8701.63
2621,1528,538,3,23212.31
2622,24,433,3,12961.46
2623,2267,185,2,21132.55
2624,2208,134,4,7535.73
2625,1240,33,1,14717.41
2626,913,38,3,14754.17
2627,503,585,1,19275.97
2628,509,754,2,11154.17
2629,1812,599,3,12618.55
2630,2365,80,1,19385.38
2631,2791,784,5,3675.9
2632,281,606,4,13963.78
2633,2644,83,1,11872.72
2634,1469,700,3,7422.74
2635,1768,767,4,12042.67
2636,544,284,4,2839.28
2637,357,320,3,1170.31
2638,829,436,1,3023.05
2639,1548,783,4,14030.11
2640,970,685,1,8632.5
2641,622,473,5,3227.07
2642,96,688,4,177.9
2643,1545,151,5,15580.13
2644,1862,382,2,22779.11
2645,121,352,5,7661.8
2646,318,18,5,4735.15
2647,1858,70,3,12701.88
2648,1487,719,2,15622.87
2649,524,4,2,15840.42
2650,475,191,4,16361.5
2651,2699,293,1,22161.32
2652,2712,493,2,7360.6
2653,2965,433,2,13898.77
2654,1533,69,3,4412.82
2655,298,69,2,4812.87
2656,2517,545,4,5456.18
2657,1988,316,4,3723.37
2658,2625,250,2,23751.89
2659,1760,93,3,9140.32
2660,1462,759,5,10150.62
2661,485,268,4,15329.79
2662,2318,310,2,21783.98
2663,2942,336,5,5102.71
2664,2131,106,1,20751.31
2665,2276,765,2,2538.7
2666,2286,232,5,21386.1
2667,1776,232,3,22539.36
2668,2212,551,4,2183.34
2669,959,509,4,10917.65
2670,2163,209,1,15188.91
2671,2889,376,1,20252.71
2672,2083,193,1,952.61
2673,1168,527,3,4523.78
2674,1191,429,3,16865.13
2675,2264,81,3,22657.44
2676,2171,637,5,16070.29
2677,2548,374,2,21793.69
2678,2313,501,5,8024.7
2679,2325,352,5,7838.09
2680,2189,60,5,20781.31
2681,1548,723,1,22223.02
2682,2354,568,4,764.03
2683,1427,532,1,14977.72
2684,1206,354,5,8279.13
2685,829,551,2,2306.0
2686,2246,100,5,7839.89
2687,1720,546,5,4332.73
2688,1761,734,1,8168.93
2689,1893,201,5,10488.54
2690,2301,265,4,21353.34
2691,2972,131,5,16619.49
2692,2798,178,3,13730.85
2693,2017,106,5,20639.04
2694,2142,589,4,18002.2
2695,2237,248,1,22137.77
2696,1923,754,1,10425.09
2697,2118,528,3,18221.75
2698,1102,198,3,15538.46
2699,1538,90,3,11855.4
2700,1595,91,2,16539.5
2701,1634,341,3,176.83
2702,2254,56,1,17499.22
2703,1327,40,2,19965.3
2704,2219,315,3,21353.93
2705,723,452,5,6562.74
2706,7,730,1,841.88
2707,1156,632,4,21759.95
2708,921,563,3,7845.46
2709,1369,321,3,14490.66
2710,355,760,4,1367.93
2711,2249,313,3,2469.33
2712,2657,311,1,14612.77
2713,1610,760,2,1421.28
2714,2652,101,2,19788.28
2715,1083,629,5,12742.61
2716,1691,157,1,3051.28
2717,377,701,1,4040.28
2718,1101,752,1,11191.19
2719,1729,108,4,23705.58
2720,1598,390,5,15021.66
2721,1773,61,5,19699.0
2722,150,164,3,10805.3
2723,2769,758,1,14023.67
2724,501,145,4,13771.71
2725,1358,129,2,15693.63
2726,306,649,4,18532.29
2727,1033,654,4,8931.39
2728,1554,391,5,1123.03
2729,99,391,2,1059.89
2730,1350,199,3,14525.83
2731,2909,726,1,19915.15
2732,1574,12,3,5802.86
2733,2739,143,3,14989.95
2734,748,779,2,23600.0
2735,1041,467,1,16550.71
2736,1873,162,2,11781.42
2737,166,661,4,17436.73
2738,726,274,5,6480.0
2739,15,506,2,5009.63
2740,2182,196,5,7769.86
2741,401,126,2,19197.18
2742,1296,91,3,16691.89
2743,1692,735,1,16764.31
2744,1026,525,1,12259.37
2745,837,151,5,16243.04
2746,1670,390,1,15343.38
2747,799,30,2,23523.94
2748,2697,187,3,11228.97
2749,2970,368,3,3531.15
2750,2255,270,4,8582.15
2751,1725,409,5,13440.97
2752,202,43,5,6848.28
2753,1977,86,5,3453.8
2754,195,599,5,11984.07
2755,2091,402,3,6775.95
2756,1145,97,4,276.63
2757,1784,363,4,16501.19
2758,162,226,5,21219.14
2759,1911,544,5,879.71
2760,2662,454,4,7821.6
2761,1308,714,5,9297.04
2762,1186,244,1,11879.39
2763,1166,675,1,20234.98
2764,827,132,2,24525.97
2765,1414,24,1,4237.96
2766,1183,745,2,912.32
2767,381,10,3,1815.02
2768,2738,604,3,12284.86
2769,1527,458,1,23940.25
2770,776,631,1,14476.21
2771,1211,18,2,4581.61
2772,740,779,3,24355.02
2773,2244,534,5,23942.13
2774,2919,784,3,3764.1
2775,1453,574,2,1058.37
2776,1583,584,3,7516.15
2777,1970,604,1,11769.09
2778,2772,577,1,24044.3
2779,2510,239,3,23308.64
2780,2751,575,2,18466.07
2781,2445,96,4,22415.69
2782,2587,655,1,21834.74
2783,2081,340,2,13178.02
2784,560,748,4,19526.36
2785,1189,570,3,16644.91
2786,470,778,5,19033.96
2787,2521,642,5,7736.94
2788,1778,424,3,11203.07
2789,937,677,2,13323.42
2790,1065,171,3,6633.18
2791,988,679,5,19980.38
2792,1185,163,5,24690.39
2793,2866,735,5,17788.16
2794,1989,779,1,23539.89
2795,720,158,2,11798.19
2796,943,43,4,7512.36
2797,2924,527,3,4637.67
2798,2639,745,3,924.3
2799,480,433,4,13887.58
2800,184,655,4,21128.36
2801,497,626,4,16992.41
2802,1139,565,2,17453.54
2803,688,276,3,16016.51
2804,846,589,4,17245.06
2805,2282,82,2,9777.43
2806,2368,206,1,7455.64
2807,203,331,3,9685.5
2808,2987,727,3,13877.28
2809,968,163,5,24176.43
2810,271,501,3,7970.48
2811,861,469,3,2670.11
2812,2321,703,1,23502.23
2813,291,299,5,13996.89
2814,995,161,4,13664.88
2815,124,779,1,24311.02
2816,2048,668,1,12223.54
2817,1684,634,4,3864.56
2818,2702,343,2,22097.37
2819,54,417,3,3479.67
2820,462,74,3,13618.87
2821,619,447,3,7160.53
2822,423,627,4,18808.13
2823,123,614,4,17943.5
2824,976,740,1,19655.81
2825,2264,52,5,1040.64
2826,2926,360,5,7625.21
2827,667,63,1,6646.07
2828,1842,197,1,9860.49
2829,2427,755,3,621.4
2830,1802,668,2,11452.72
2831,329,288,2,5161.87
2832,1690,288,5,5538.36
2833,835,221,3,9399.46
2834,542,615,2,15048.24
2835,1097,421,5,18760.91
2836,2174,644,5,1806.79
2837,2175,447,1,7209.92
2838,2818,649,5,19750.48
2839,2214,282,1,11336.02
2840,2451,202,3,16230.17
2841,367,74,3,13746.75
2842,150,450,2,18497.11
2843,1593,540,4,7890.09
2844,112,765,4,2330.82
2845,1703,355,3,3003.6
2846,1771,427,1,579.94
2847,2790,600,2,9581.07
2848,1276,42,5,24329.47
2849,1205,497,3,3831.59
2850,2960,413,2,6743.01
2851,191,50,3,17242.61
2852,2559,405,3,23963.73
2853,2371,65,1,2895.38
2854,1081,157,5,3182.19
2855,1289,358,4,17205.87
2856,1254,642,2,7780.44
2857,1229,374,1,20617.75
2858,2453,88,3,11197.09
2859,2829,740,2,18949.11
2860,635,21,4,15462.75
2861,2108,328,5,2041.87
2862,2162,163,4,22886.29
2863,2402,267,2,8821.82
2864,1402,380,4,20967.99
2865,2920,525,3,11731.53
2866,2327,405,1,23519.92
2867,2549,625,1,23362.65
2868,1582,352,1,7725.85
2869,2962,577,5,23998.72
2870,1703,622,5,11161.38
2871,2708,495,3,13083.68
2872,2100,157,5,3135.72
2873,1097,284,3,2739.76
2874,1870,315,5,23179.95
2875,1181,348,2,13268.73
2876,603,440,3,4974.83
2877,1561,183,5,18647.54
2878,2441,779,2,23516.19
2879,2637,660,3,7024.22
2880,987,488,3,14164.63
2881,1313,445,3,15357.93
2882,2743,327,5,23128.59
2883,2667,493,1,7160.58
2884,2811,311,5,13836.41
2885,2818,726,2,19696.28
2886,64,314,2,9145.88
2887,1095,443,5,1377.43
2888,2263,505,1,4986.41
2889,2886,421,5,19021.94
2890,1845,145,1,13779.9
2891,2149,273,5,11003.53
2892,300,56,4,17657.28
2893,2469,711,2,2264.8
2894,528,116,3,18051.21
2895,2200,608,4,18508.56
2896,2820,53,1,3021.74
2897,1482,342,3,15763.91
2898,1290,235,3,18942.46
2899,862,270,2,8330.92
2900,478,676,3,8913.67
2901,197,496,2,18049.83
2902,1752,375,4,16682.06
2903,1073,345,4,5972.16
2904,1072,229,3,19344.72
2905,1473,749,4,403.25
2906,2517,403,5,22456.98
2907,929,665,3,5893.88
2908,1041,635,3,15023.81
2909,1143,149,5,6300.49
2910,1747,382,3,23226.06
2911,796,794,5,6698.44
2912,313,353,4,11612.36
2913,2421,309,4,2036.56
2914,412,514,1,3801.04
2915,2274,413,1,6501.29
2916,2070,544,3,853.24
2917,1939,121,2,10327.16
2918,1805,245,2,1195.91
2919,1624,671,3,12435.7
2920,284,308,1,6069.06
2921,1660,258,4,1608.85
2922,426,456,1,15648.29
2923,2599,505,5,5068.05
2924,2184,711,2,2429.38
2925,147,128,5,16869.75
2926,49,328,5,2086.85
2927,2503,43,5,7371.64
2928,2937,512,3,8774.89
2929,1356,785,4,12771.82
2930,1854,473,1,3151.42
2931,2557,398,1,3355.33
2932,1093,472,3,21623.38
2933,594,32,1,3053.45
2934,2061,449,1,10471.36
